School ID, Category, Category Type, Year, Composite Score Mean, Total Tested
609724,Race / Gender,Black - Female,2015,17.6,17
609724,Race / Gender,Black - Male,2015,16.1,18
609724,Race / Gender,Hispanic - Male,2015,17.6,82
609724,Race / Gender,Other - Female,2015,,1
609724,Race / Gender,Other - Male,2015,,8
609724,Race / Gender,White - Male,2015,17.9,43
609724,Race / Gender,White - Female,2015,18.3,35
609724,Race / Gender,Hispanic - Female,2015,18.2,61
609724,Lunch,Not Free / Reduced Lunch,2015,20.2,32
609724,Lunch,Free / Reduced Lunch,2015,17.8,340
609724,LEP,LEP,2015,16.1,59
609724,LEP,Is Not LEP,2015,18.4,313
609725,Race / Gender,Hispanic - Male,2001,,8
609725,Race / Gender,Hispanic - Female,2001,18.2,19
609725,Race / Gender,Asian / Pacific - Male,2001,,6
609725,Race / Gender,White - Male,2001,20.8,15
609725,Race / Gender,White - Female,2001,21.8,12
609725,Race / Gender,Asian / Pacific - Female,2001,,2
609725,Race / Gender,Black - Male,2001,17.5,127
609725,Race / Gender,Black - Female,2001,18.6,207
609725,Race / Gender,Unknown Race - Female,2001,,3
609725,Race / Gender,Unknown Race - Male,2001,,2
609725,Lunch,Free / Reduced Lunch,2001,18.1,176
609725,Lunch,Not Free / Reduced Lunch,2001,18.8,220
609725,LEP,Is Not LEP,2001,18.5,396
609725,Race / Gender,Hispanic - Male,2002,,4
609725,Race / Gender,Native American - Female,2002,,1
609725,Race / Gender,Asian / Pacific - Male,2002,,2
609725,Race / Gender,White - Male,2002,20.8,17
609725,Race / Gender,Asian / Pacific - Female,2002,,1
609725,Race / Gender,White - Female,2002,17.4,18
609725,Race / Gender,Black - Male,2002,17.7,121
609725,Race / Gender,Hispanic - Female,2002,,6
609725,Race / Gender,Black - Female,2002,19.3,204
609725,Race / Gender,Unknown Race - Female,2002,,6
609725,Race / Gender,Unknown Race - Male,2002,,8
609725,Lunch,Free / Reduced Lunch,2002,18.4,164
609725,Lunch,Not Free / Reduced Lunch,2002,19.0,213
609725,LEP,LEP,2002,,2
609725,LEP,Is Not LEP,2002,18.7,386
609725,Race / Gender,Hispanic - Male,2003,,5
609725,Race / Gender,Hispanic - Female,2003,,6
609725,Race / Gender,Asian / Pacific - Male,2003,,3
609725,Race / Gender,White - Male,2003,18.5,12
609725,Race / Gender,Asian / Pacific - Female,2003,,1
609725,Race / Gender,Black - Male,2003,17.4,144
609725,Race / Gender,White - Female,2003,,5
609725,Race / Gender,Black - Female,2003,18.9,201
609725,Race / Gender,Unknown Race - Female,2003,,1
609725,Race / Gender,Unknown Race - Male,2003,,3
609725,Lunch,Free / Reduced Lunch,2003,17.9,166
609725,Lunch,Not Free / Reduced Lunch,2003,18.7,211
609725,LEP,LEP,2003,,1
609725,LEP,Is Not LEP,2003,18.4,376
609725,Race / Gender,Hispanic - Female,2004,,4
609725,Race / Gender,White - Male,2004,20.9,12
609725,Race / Gender,White - Female,2004,23.7,13
609725,Race / Gender,Black - Male,2004,18.5,170
609725,Race / Gender,Hispanic - Male,2004,,3
609725,Race / Gender,Native American - Male,2004,,1
609725,Race / Gender,Black - Female,2004,18.8,235
609725,Lunch,Free / Reduced Lunch,2004,17.8,182
609725,Lunch,Not Free / Reduced Lunch,2004,19.7,256
609725,LEP,Is Not LEP,2004,18.9,438
609725,Race / Gender,Hispanic - Male,2005,,5
609725,Race / Gender,Hispanic - Female,2005,,8
609725,Race / Gender,Asian / Pacific - Male,2005,,1
609725,Race / Gender,White - Male,2005,21.0,10
609725,Race / Gender,Asian / Pacific - Female,2005,,2
609725,Race / Gender,White - Female,2005,,8
609725,Race / Gender,Black - Male,2005,18.0,179
609725,Race / Gender,Black - Female,2005,19.7,219
609725,Lunch,Free / Reduced Lunch,2005,18.8,187
609725,Lunch,Not Free / Reduced Lunch,2005,19.2,245
609725,LEP,Is Not LEP,2005,19.1,432
609725,Race / Gender,Hispanic - Male,2006,,2
609725,Race / Gender,Asian / Pacific - Male,2006,,2
609725,Race / Gender,White - Male,2006,,2
609725,Race / Gender,White - Female,2006,19.0,11
609725,Race / Gender,Other - Male,2006,,2
609725,Race / Gender,Black - Male,2006,19.0,145
609725,Race / Gender,Hispanic - Female,2006,,3
609725,Race / Gender,Black - Female,2006,19.3,218
609725,Race / Gender,Other - Female,2006,,7
609725,Lunch,Free / Reduced Lunch,2006,19.0,228
609725,Lunch,Not Free / Reduced Lunch,2006,19.3,164
609725,LEP,Is Not LEP,2006,19.2,392
609725,Race / Gender,Hispanic - Male,2007,,5
609725,Race / Gender,Black - Female,2007,19.1,225
609725,Race / Gender,Hispanic - Female,2007,,5
609725,Race / Gender,Asian / Pacific - Male,2007,,1
609725,Race / Gender,White - Male,2007,22.5,12
609725,Race / Gender,Other - Male,2007,,1
609725,Race / Gender,Black - Male,2007,19.1,165
609725,Race / Gender,White - Female,2007,,7
609725,Race / Gender,Other - Female,2007,,5
609725,Lunch,Free / Reduced Lunch,2007,19.2,249
609725,Lunch,Not Free / Reduced Lunch,2007,19.7,177
609725,LEP,LEP,2007,,1
609725,LEP,Is Not LEP,2007,19.4,425
609725,Race / Gender,White - Female,2008,,2
609725,Race / Gender,Other - Male,2008,,5
609725,Race / Gender,Hispanic - Female,2008,,1
609725,Race / Gender,Black - Male,2008,17.8,162
609725,Race / Gender,Black - Female,2008,18.2,208
609725,Race / Gender,White - Male,2008,,4
609725,Race / Gender,Hispanic - Male,2008,,2
609725,Race / Gender,Other - Female,2008,,6
609725,Lunch,Free / Reduced Lunch,2008,17.6,209
609725,Lunch,Not Free / Reduced Lunch,2008,18.5,181
609725,LEP,LEP,2008,,1
609725,LEP,Is Not LEP,2008,18.0,389
609725,Race / Gender,Hispanic - Male,2009,21.1,10
609725,Race / Gender,Hispanic - Female,2009,,3
609725,Race / Gender,White - Male,2009,,4
609725,Race / Gender,Other - Male,2009,,3
609725,Race / Gender,Black - Male,2009,17.7,134
609725,Race / Gender,Black - Female,2009,18.2,171
609725,Race / Gender,White - Female,2009,,5
609725,Race / Gender,Other - Female,2009,,9
609725,Lunch,Free / Reduced Lunch,2009,17.8,229
609725,Lunch,Not Free / Reduced Lunch,2009,18.7,110
609725,LEP,Is Not LEP,2009,18.1,339
609725,Race / Gender,White - Male,2010,,4
609725,Race / Gender,Other - Male,2010,,3
609725,Race / Gender,Black - Male,2010,18.1,123
609725,Race / Gender,Hispanic - Female,2010,,4
609725,Race / Gender,Black - Female,2010,19.0,160
609725,Race / Gender,Hispanic - Male,2010,,3
609725,Race / Gender,Other - Female,2010,,2
609725,Lunch,Free / Reduced Lunch,2010,18.3,222
609725,Lunch,Not Free / Reduced Lunch,2010,19.9,77
609725,LEP,Is Not LEP,2010,18.7,299
609725,Race / Gender,Hispanic - Male,2011,,2
609725,Race / Gender,Black - Female,2011,18.2,151
609725,Race / Gender,Hispanic - Female,2011,,1
609725,Race / Gender,White - Male,2011,,3
609725,Race / Gender,White - Female,2011,,1
609725,Race / Gender,Other - Male,2011,,2
609725,Race / Gender,Black - Male,2011,17.3,133
609725,Lunch,Free / Reduced Lunch,2011,17.4,235
609725,Lunch,Not Free / Reduced Lunch,2011,19.5,58
609725,LEP,LEP,2011,,1
609725,LEP,Is Not LEP,2011,17.8,292
609725,Race / Gender,Hispanic - Female,2012,,1
609725,Race / Gender,Asian / Pacific - Male,2012,,1
609725,Race / Gender,Black - Male,2012,17.3,135
609725,Race / Gender,White - Male,2012,,4
609725,Race / Gender,Black - Female,2012,18.6,203
609725,Race / Gender,White - Female,2012,,1
609725,Race / Gender,Hispanic - Male,2012,,3
609725,Lunch,Free / Reduced Lunch,2012,17.8,284
609725,Lunch,Not Free / Reduced Lunch,2012,19.4,64
609725,LEP,LEP,2012,,1
609725,LEP,Is Not LEP,2012,18.1,347
609725,Race / Gender,Hispanic - Male,2013,,1
609725,Race / Gender,Hispanic - Female,2013,,2
609725,Race / Gender,Other - Male,2013,,2
609725,Race / Gender,Black - Male,2013,17.5,119
609725,Race / Gender,Black - Female,2013,18.5,170
609725,Race / Gender,Other - Female,2013,,5
609725,Lunch,Free / Reduced Lunch,2013,18.0,221
609725,Lunch,Not Free / Reduced Lunch,2013,18.7,78
609725,LEP,Is Not LEP,2013,18.2,299
609725,Race / Gender,Hispanic - Female,2014,,3
609725,Race / Gender,White - Male,2014,,3
609725,Race / Gender,Black - Male,2014,17.4,106
609725,Race / Gender,Other - Male,2014,,2
609725,Race / Gender,Black - Female,2014,17.6,138
609725,Race / Gender,White - Female,2014,,1
609725,Race / Gender,Hispanic - Male,2014,,3
609725,Lunch,Free / Reduced Lunch,2014,17.2,199
609725,Lunch,Not Free / Reduced Lunch,2014,18.9,57
609725,LEP,Is Not LEP,2014,17.6,256
609725,Race / Gender,Hispanic - Male,2015,,4
609725,Race / Gender,White - Female,2015,,2
609725,Race / Gender,Native American - Male,2015,,1
609725,Race / Gender,Black - Female,2015,17.7,157
609725,Race / Gender,Black - Male,2015,17.1,128
609725,Race / Gender,Hispanic - Female,2015,,1
609725,Race / Gender,Other - Female,2015,,1
609725,Race / Gender,Other - Male,2015,,1
609725,Race / Gender,White - Male,2015,,1
609725,Lunch,Free / Reduced Lunch,2015,17.3,247
609725,Lunch,Not Free / Reduced Lunch,2015,18.4,49
609725,LEP,Is Not LEP,2015,17.4,296
610385,Race / Gender,Hispanic - Male,2008,16.1,26
610385,Race / Gender,Hispanic - Female,2008,16.0,25
610385,Race / Gender,Black - Male,2008,,6
610385,Race / Gender,Black - Female,2008,15.6,14
610385,Race / Gender,Other - Female,2008,,1
610385,Lunch,Free / Reduced Lunch,2008,15.8,70
610385,Lunch,Not Free / Reduced Lunch,2008,,2
610385,LEP,Is Not LEP,2008,16.0,67
610385,LEP,LEP,2008,,5
610385,LEP,Is Not LEP,2009,15.6,55
610385,Race / Gender,Hispanic - Male,2009,15.3,20
610385,Race / Gender,Hispanic - Female,2009,15.7,25
610385,Race / Gender,White - Female,2009,,1
610385,Race / Gender,Black - Male,2009,,6
610385,Race / Gender,Black - Female,2009,,6
610385,Race / Gender,Other - Male,2009,,1
610385,Lunch,Free / Reduced Lunch,2009,15.5,54
610385,Lunch,Not Free / Reduced Lunch,2009,,5
610385,LEP,LEP,2009,,4
610385,Race / Gender,Hispanic - Male,2010,16.1,18
610385,Race / Gender,Hispanic - Female,2010,15.8,29
610385,Race / Gender,Black - Male,2010,,4
610385,Race / Gender,Black - Female,2010,,4
610385,Lunch,Free / Reduced Lunch,2010,15.8,53
610385,Lunch,Not Free / Reduced Lunch,2010,,2
610385,LEP,Is Not LEP,2010,15.9,53
610385,LEP,LEP,2010,,2
610385,Race / Gender,Hispanic - Male,2011,15.8,25
610385,Race / Gender,Hispanic - Female,2011,15.7,26
610385,Race / Gender,Black - Male,2011,,9
610385,Race / Gender,Black - Female,2011,,3
610385,Race / Gender,Other - Female,2011,,1
610385,Race / Gender,Other - Male,2011,,1
610385,Lunch,Free / Reduced Lunch,2011,15.7,64
610385,Lunch,Not Free / Reduced Lunch,2011,,1
610385,LEP,Is Not LEP,2011,16.0,59
610385,LEP,LEP,2011,,6
610385,Race / Gender,Hispanic - Female,2012,16.8,42
610385,Race / Gender,Black - Male,2012,,2
610385,Race / Gender,Black - Female,2012,,1
610385,Lunch,Free / Reduced Lunch,2012,16.5,76
610385,Lunch,Not Free / Reduced Lunch,2012,,2
610385,LEP,Is Not LEP,2012,16.9,72
610385,LEP,LEP,2012,,6
610385,Race / Gender,Hispanic - Male,2012,16.1,33
610385,Race / Gender,Hispanic - Male,2013,15.6,23
610385,Race / Gender,Black - Male,2013,,5
610385,Race / Gender,Black - Female,2013,14.7,10
610385,Lunch,Free / Reduced Lunch,2013,15.8,68
610385,Lunch,Not Free / Reduced Lunch,2013,,2
610385,LEP,Is Not LEP,2013,16.1,64
610385,LEP,LEP,2013,,6
610385,Race / Gender,Hispanic - Female,2013,16.8,32
610385,Race / Gender,Native American - Male,2014,,1
610385,Race / Gender,Hispanic - Male,2014,15.2,34
610385,Race / Gender,Hispanic - Female,2014,15.2,31
610385,Race / Gender,Black - Male,2014,,3
610385,Race / Gender,Black - Female,2014,,4
610385,Lunch,Free / Reduced Lunch,2014,15.2,72
610385,Lunch,Not Free / Reduced Lunch,2014,,1
610385,LEP,Is Not LEP,2014,15.7,60
610385,LEP,LEP,2014,12.8,13
610385,Race / Gender,Black - Male,2015,,6
610385,Race / Gender,Hispanic - Male,2015,15.8,34
610385,Race / Gender,Hispanic - Female,2015,15.9,19
610385,Lunch,Not Free / Reduced Lunch,2015,,2
610385,Lunch,Free / Reduced Lunch,2015,15.7,57
610385,LEP,LEP,2015,,8
610385,LEP,Is Not LEP,2015,16.0,51
400097,Race / Gender,Other - Male,2012,,2
400097,Race / Gender,Hispanic - Male,2012,21.0,64
400097,Race / Gender,Hispanic - Female,2012,21.3,50
400097,Race / Gender,Black - Male,2012,20.3,27
400097,Race / Gender,Black - Female,2012,20.3,31
400097,Lunch,Free / Reduced Lunch,2012,20.7,159
400097,Lunch,Not Free / Reduced Lunch,2012,22.0,15
400097,LEP,LEP,2012,,4
400097,LEP,Is Not LEP,2012,20.9,170
400097,Race / Gender,Other - Female,2013,,4
400097,Race / Gender,Other - Male,2013,,1
400097,Race / Gender,Asian / Pacific - Female,2013,,2
400097,Race / Gender,Asian / Pacific - Male,2013,,1
400097,Race / Gender,Hispanic - Male,2013,21.3,76
400097,Race / Gender,Native American - Male,2013,,1
400097,Race / Gender,Hispanic - Female,2013,21.0,63
400097,Race / Gender,Black - Female,2013,19.6,33
400097,Race / Gender,Black - Male,2013,20.3,21
400097,Race / Gender,White - Male,2013,,2
400097,Lunch,Free / Reduced Lunch,2013,20.6,176
400097,Lunch,Not Free / Reduced Lunch,2013,23.2,28
400097,LEP,LEP,2013,,9
400097,LEP,Is Not LEP,2013,21.1,195
400097,Race / Gender,Other - Female,2014,,1
400097,Race / Gender,Asian / Pacific - Female,2014,,1
400097,Race / Gender,Black - Female,2014,20.5,37
400097,Race / Gender,Hispanic - Female,2014,20.7,65
400097,Race / Gender,Hispanic - Male,2014,21.6,52
400097,Race / Gender,Black - Male,2014,20.2,32
400097,Race / Gender,Asian / Pacific - Male,2014,,1
400097,Race / Gender,White - Female,2014,,1
400097,Lunch,Not Free / Reduced Lunch,2014,21.2,24
400097,Lunch,Free / Reduced Lunch,2014,20.9,166
400097,LEP,Is Not LEP,2014,21.2,183
400097,LEP,LEP,2014,,7
400097,Race / Gender,Other - Male,2015,,1
400097,Race / Gender,Native American - Female,2015,,1
400097,Race / Gender,Asian / Pacific - Male,2015,,1
400097,Race / Gender,White - Male,2015,,1
400097,Race / Gender,Native American - Male,2015,,1
400097,Race / Gender,Black - Male,2015,21.5,25
400097,Race / Gender,Hispanic - Female,2015,22.8,71
400097,Race / Gender,Asian / Pacific - Female,2015,,1
400097,Race / Gender,Black - Female,2015,20.0,31
400097,Race / Gender,Hispanic - Male,2015,22.7,80
400097,Lunch,Not Free / Reduced Lunch,2015,23.8,21
400097,Lunch,Free / Reduced Lunch,2015,22.0,192
400097,LEP,Is Not LEP,2015,22.5,191
400097,LEP,LEP,2015,19.9,22
400052,Race / Gender,Hispanic - Male,2011,,6
400052,Race / Gender,Hispanic - Female,2011,,6
400052,Race / Gender,Black - Female,2011,19.6,51
400052,Race / Gender,Other - Male,2011,,3
400052,Race / Gender,Other - Female,2011,,6
400052,Lunch,Not Free / Reduced Lunch,2011,21.5,18
400052,Lunch,Free / Reduced Lunch,2011,19.8,91
400052,LEP,Is Not LEP,2011,20.1,109
400052,Race / Gender,Black - Male,2011,20.5,37
400052,Race / Gender,Native American - Female,2012,,1
400052,Race / Gender,Black - Female,2012,19.4,86
400052,Race / Gender,Hispanic - Female,2012,,6
400052,Race / Gender,Black - Male,2012,19.2,41
400052,Race / Gender,Hispanic - Male,2012,,2
400052,Race / Gender,Other - Male,2012,,3
400052,Race / Gender,Other - Female,2012,,1
400052,Lunch,Not Free / Reduced Lunch,2012,19.9,11
400052,Lunch,Free / Reduced Lunch,2012,19.2,129
400052,LEP,Is Not LEP,2012,19.3,140
400052,Race / Gender,Hispanic - Female,2013,,4
400052,Race / Gender,Hispanic - Male,2013,,3
400052,Race / Gender,Black - Male,2013,18.7,50
400052,Race / Gender,Black - Female,2013,19.3,75
400052,Race / Gender,Other - Male,2013,,1
400052,Race / Gender,Other - Female,2013,,1
400052,Lunch,Free / Reduced Lunch,2013,19.1,123
400052,LEP,LEP,2013,,1
400052,LEP,Is Not LEP,2013,19.3,133
400052,Lunch,Not Free / Reduced Lunch,2013,21.5,11
400052,Race / Gender,Black - Male,2014,19.1,55
400052,Race / Gender,Hispanic - Male,2014,,4
400052,Race / Gender,Black - Female,2014,19.5,78
400052,Race / Gender,Other - Female,2014,,5
400052,Lunch,Not Free / Reduced Lunch,2014,20.1,19
400052,Lunch,Free / Reduced Lunch,2014,19.4,124
400052,LEP,Is Not LEP,2014,19.5,143
400052,Race / Gender,Hispanic - Female,2014,,1
400052,Race / Gender,Hispanic - Female,2015,,2
400052,Race / Gender,Hispanic - Male,2015,,1
400052,Race / Gender,Other - Female,2015,,1
400052,Race / Gender,Black - Female,2015,18.8,91
400052,Race / Gender,Other - Male,2015,,1
400052,Race / Gender,Black - Male,2015,18.2,69
400052,Lunch,Not Free / Reduced Lunch,2015,20.4,18
400052,LEP,LEP,2015,,1
400052,LEP,Is Not LEP,2015,18.6,164
400052,Lunch,Free / Reduced Lunch,2015,18.3,147
400053,Race / Gender,Other - Male,2010,,3
400053,Race / Gender,Black - Female,2010,,9
400053,Race / Gender,Hispanic - Male,2010,19.6,39
400053,Race / Gender,Hispanic - Female,2010,18.4,45
400053,Race / Gender,White - Female,2010,,3
400053,Race / Gender,Black - Male,2010,,3
400053,Lunch,Free / Reduced Lunch,2010,18.7,92
400053,Lunch,Not Free / Reduced Lunch,2010,19.4,10
400053,LEP,Is Not LEP,2010,18.9,93
400053,LEP,LEP,2010,,9
400053,Race / Gender,Other - Female,2011,,2
400053,Race / Gender,Other - Male,2011,,1
400053,Race / Gender,White - Female,2011,,5
400053,Race / Gender,Asian / Pacific - Female,2011,,2
400053,Race / Gender,Hispanic - Male,2011,19.9,43
400053,Race / Gender,Asian / Pacific - Male,2011,,1
400053,Race / Gender,Black - Female,2011,,7
400053,Race / Gender,Black - Male,2011,,6
400053,Race / Gender,Hispanic - Female,2011,20.2,49
400053,Lunch,Not Free / Reduced Lunch,2011,21.0,13
400053,Lunch,Free / Reduced Lunch,2011,19.8,103
400053,LEP,LEP,2011,16.7,14
400053,LEP,Is Not LEP,2011,20.4,102
400053,Race / Gender,White - Female,2012,,4
400053,Race / Gender,White - Male,2012,,1
400053,Race / Gender,Hispanic - Male,2012,20.7,50
400053,Race / Gender,Hispanic - Female,2012,20.0,70
400053,Race / Gender,Black - Female,2012,,4
400053,Lunch,Not Free / Reduced Lunch,2012,19.4,12
400053,Lunch,Free / Reduced Lunch,2012,20.2,117
400053,LEP,LEP,2012,,3
400053,LEP,Is Not LEP,2012,20.2,126
400053,Race / Gender,Black - Male,2013,,7
400053,Race / Gender,Black - Female,2013,18.7,13
400053,Race / Gender,White - Female,2013,,2
400053,Race / Gender,White - Male,2013,,4
400053,Race / Gender,Hispanic - Male,2013,20.7,45
400053,Race / Gender,Native American - Male,2013,,1
400053,Lunch,Not Free / Reduced Lunch,2013,20.7,18
400053,Lunch,Free / Reduced Lunch,2013,20.4,118
400053,LEP,LEP,2013,,3
400053,LEP,Is Not LEP,2013,20.6,133
400053,Race / Gender,Hispanic - Female,2013,20.6,64
400053,Race / Gender,Black - Female,2014,,9
400053,Race / Gender,Hispanic - Male,2014,20.8,64
400053,Race / Gender,White - Male,2014,,1
400053,Race / Gender,White - Female,2014,,2
400053,Race / Gender,Asian / Pacific - Male,2014,,2
400053,Lunch,Free / Reduced Lunch,2014,20.3,115
400053,Lunch,Not Free / Reduced Lunch,2014,20.6,19
400053,Race / Gender,Hispanic - Female,2014,20.0,52
400053,LEP,LEP,2014,,3
400053,LEP,Is Not LEP,2014,20.5,131
400053,Race / Gender,Black - Male,2014,,4
400053,Race / Gender,Hispanic - Male,2015,19.5,55
400053,Race / Gender,Black - Female,2015,,7
400053,Race / Gender,White - Female,2015,,3
400053,Race / Gender,Hispanic - Female,2015,19.0,73
400053,Race / Gender,Black - Male,2015,17.9,10
400053,Race / Gender,White - Male,2015,,1
400053,Lunch,Not Free / Reduced Lunch,2015,,7
400053,Lunch,Free / Reduced Lunch,2015,19.0,142
400053,LEP,Is Not LEP,2015,19.3,137
400053,LEP,LEP,2015,16.2,12
400098,Race / Gender,Asian / Pacific - Female,2012,,3
400098,Race / Gender,Native American - Female,2012,,1
400098,Race / Gender,Hispanic - Female,2012,20.8,45
400098,Race / Gender,Black - Female,2012,20.1,50
400098,Race / Gender,Asian / Pacific - Male,2012,,4
400098,Race / Gender,Black - Male,2012,19.0,23
400098,Race / Gender,White - Female,2012,,3
400098,Race / Gender,White - Male,2012,,3
400098,Race / Gender,Hispanic - Male,2012,21.3,45
400098,Race / Gender,Other - Female,2012,,2
400098,Lunch,Not Free / Reduced Lunch,2012,21.0,39
400098,Lunch,Free / Reduced Lunch,2012,20.7,140
400098,LEP,Is Not LEP,2012,21.0,169
400098,LEP,LEP,2012,17.0,10
400098,Race / Gender,Hispanic - Male,2013,22.9,68
400098,Race / Gender,Hispanic - Female,2013,20.4,72
400098,Race / Gender,Black - Male,2013,19.1,27
400098,Race / Gender,Asian / Pacific - Male,2013,24.5,10
400098,Race / Gender,White - Male,2013,,4
400098,Race / Gender,Asian / Pacific - Female,2013,,6
400098,Race / Gender,White - Female,2013,,5
400098,Race / Gender,Native American - Male,2013,,1
400098,Race / Gender,Black - Female,2013,20.3,49
400098,Race / Gender,Other - Female,2013,,1
400098,Lunch,Not Free / Reduced Lunch,2013,23.1,42
400098,Lunch,Free / Reduced Lunch,2013,20.9,201
400098,LEP,Is Not LEP,2013,21.3,240
400098,LEP,LEP,2013,,3
